"","FCP_M1","FCP_M2","FCP_M3","FF_O","LTAVG_Y10P","NFCP_M1","NFCP_M2","NFCP_M3","PRIME_NA","TB_M3","TB_M6","TB_WK4","TB_Y1","TCMII_Y10","TCMII_Y20","TCMII_Y30","TCMII_Y5","TCMII_Y7","TCMNOM_M1","TCMNOM_M3","TCMNOM_M6","TCMNOM_Y10","TCMNOM_Y1","TCMNOM_Y20","TCMNOM_Y2","TCMNOM_Y30","TCMNOM_Y3","TCMNOM_Y5","TCMNOM_Y7"
"20110207",0.05,0.02,0.04,0,0,-0.01,0.00999999999999998,-0.04,0,0.01,0,0,0,0.02,-0.01,-0.00999999999999979,0.03,0.03,0,0.01,0,0,0,-0.00999999999999979,0.01,-0.0200000000000005,0.03,0.02,0.02
"20110210",0,-0.02,0,-0.01,0.04,-0.04,0,0.02,0,-0.03,-0.02,-0.06,-0.02,0,0.02,0.04,0.04,0.01,-0.06,-0.03,-0.02,-0.0499999999999998,-0.01,-0.00999999999999979,-0.01,-0.00999999999999979,0,0.00999999999999979,-0.02
"20110214",-0.01,0.00999999999999998,-0.01,0,-0.02,0,-0.03,-0.01,0,0.01,0.01,0.01,0,-0.02,-0.03,-0.0299999999999998,0.01,0.01,0.01,0.01,0.01,-0.02,0,-0.0300000000000002,0.02,-0.04,0.01,-0.00999999999999979,-0.00999999999999979
"20110216",0,-0.03,0,-0.01,0.02,-0.02,0,-0.03,0,-0.01,-0.01,-0.01,-0.00999999999999995,0.04,0.04,0.04,-0.01,0.01,-0.01,-0.01,-0.01,0.0100000000000002,-0.01,0.00999999999999979,0.02,0.00999999999999979,0.01,0.02,0.0100000000000002
"20110218",0.01,-0.01,-0.00999999999999998,0,-0.04,0,-0.01,-0.06,0,0.01,0,0,0.01,-0.0600000000000001,-0.0399999999999998,-0.0299999999999998,-0.07,-0.05,0,0.01,0,0.00999999999999979,0.01,0.0199999999999996,-0.02,0.04,-0.01,0,0
"20110223",0,0,-0.01,0,-0.02,0.01,0.01,-0.02,0,0,0,0.02,-0.01,-0.02,-0.01,-0.02,-0.06,-0.0399999999999999,0.02,0,0,0.0300000000000002,-0.01,-0.00999999999999979,0,-0.00999999999999979,0.03,0.0499999999999998,0.04
"20110301",-0.00999999999999998,-0.02,-0.03,0,-0.04,0.02,0.01,0,0,0.01,0,-0.06,-0.00999999999999998,-0.05,-0.0600000000000001,-0.0600000000000001,-0.05,-0.05,-0.06,0.01,0,-0.0499999999999998,-0.01,-0.0499999999999998,-0.07,-0.0599999999999996,-0.0900000000000001,-0.0800000000000001,-0.0600000000000001
"20110303",0.03,0.02,0.01,-0.01,0.0600000000000001,0.00999999999999998,0,-0.06,0,0,-0.01,0,0.02,0.0800000000000001,0.05,0.0600000000000001,0.12,0.1,0,0,-0.01,0.12,0.03,0.100000000000001,0.1,0.0999999999999996,0.14,0.14,0.14
"20110307",0.02,-0.02,0,-0.00999999999999998,0.01,0.02,0.03,-0.01,0,-0.01,0,-0.01,-0.00999999999999998,0,0,-0.01,0,0,-0.01,-0.01,0,0.0199999999999996,-0.01,0.0200000000000005,0.0199999999999999,0.0100000000000007,0.02,0.02,0.02
"20110309",-0.02,-0.02,-0.03,0,-0.03,0,-0.00999999999999998,-0.03,0,-0.01,-0.01,0,-0.01,-0.03,-0.0299999999999998,-0.03,0,0,0,-0.01,-0.01,-0.0800000000000001,0,-0.0600000000000005,-0.03,-0.0600000000000005,-0.0600000000000001,-0.0600000000000001,-0.0700000000000003
"20110311",0,-0.01,-0.00999999999999998,-0.01,0.0399999999999998,0.02,-0.02,0.02,0,0,-0.01,0,-0.00999999999999998,0.0499999999999999,0.05,0.0399999999999998,0.06,0.06,0,0,-0.01,0.0299999999999998,-0.01,0.04,-0.01,0.00999999999999979,-0.00999999999999979,0.0100000000000002,0.0199999999999996
"20110315",0.02,0.04,0,0,-0.0199999999999998,-0.02,-0.02,0,0,0.01,0,0.02,0.01,0,-0.01,-0.0199999999999998,-0.01,-0.02,0.02,0.01,0,-0.0299999999999998,0.01,-0.04,0.02,-0.0499999999999998,0.01,0,-0.02
"20110317",-0.05,0.06,0,0,-0.01,0.02,0,0.03,0,-0.02,0,0,0.03,-0.03,-0.02,-0.01,-0.05,-0.03,0,-0.02,0,0.0299999999999998,0.03,0.04,0.02,0.04,0.04,0.0399999999999998,0.0299999999999998
"20110321",0,0.03,-0.01,-0.00999999999999998,0.03,-0.04,0,-0.02,0,0.03,0.02,0,0.01,0.05,0.03,0.03,0.06,0.05,0,0.03,0.02,0.0600000000000001,0.02,0.0300000000000002,0.0600000000000001,0.0200000000000005,0.0700000000000001,0.0800000000000001,0.0800000000000001
"20110324",-0.04,0,0,-0.01,0.0399999999999998,0,0,-0.05,0,-0.01,0.01,-0.03,0.00999999999999998,0,0.01,0.0299999999999998,0.04,0.01,-0.03,-0.01,0.01,0.0800000000000001,0.01,0.0599999999999996,0.0399999999999999,0.04,0.05,0.0700000000000003,0.0899999999999999
"20110328",0.02,0.01,-0.01,0,0,0,0.03,0.02,0,0.02,0.00999999999999998,-0.01,0,-0.01,0,0,0.04,0.02,0,0.02,0,0.0100000000000002,0,0,0.02,0,0.03,0.0299999999999998,0.02
"20110330",-0.02,0.04,-0.03,0,-0.02,0.01,-0.02,-0.02,0,0,0,-0.03,-0.01,-0.03,-0.02,-0.02,-0.03,-0.02,-0.03,0,0,-0.0299999999999998,-0.01,-0.0199999999999996,-0.01,-0.0200000000000005,-0.03,-0.04,-0.0499999999999998
"20110401",0,0,0.04,0.01,-0.0499999999999998,-0.05,-0.01,0,0,-0.02,-0.02,-0.02,-0.03,-0.05,-0.05,-0.0499999999999998,-0.04,-0.05,-0.02,-0.02,-0.02,-0.0100000000000002,-0.03,-0.0200000000000005,0,-0.0299999999999994,0.02,0,0
"20110405",0,0.03,0,0,0.01,0,-0.05,0.02,0,0.01,0.02,0.03,0.09,0.0299999999999999,0.01,0,0.05,0.0499999999999999,0.03,0.01,0.02,0.0499999999999998,0.06,0.0300000000000002,0.07,0.0199999999999996,0.0900000000000001,0.0799999999999996,0.0700000000000003
"20110408",0.05,0.04,0.02,-0.01,-0.03,0.02,0.04,-0.05,0,-0.02,-0.02,-0.01,-0.02,-0.04,-0.03,-0.0299999999999998,-0.05,-0.0299999999999999,-0.01,-0.02,-0.02,0.0299999999999998,-0.02,0.04,-0.02,0.0499999999999998,-0.02,-0.00999999999999979,0.0100000000000002
"20110412",-0.00999999999999998,-0.02,0.08,-0.01,-0.0699999999999998,0.04,-0.04,0.04,0,0,-0.01,0,-0.02,-0.0599999999999999,-0.0600000000000001,-0.0600000000000001,-0.03,-0.03,0,0,-0.01,-0.0699999999999998,-0.02,-0.0700000000000003,-0.08,-0.0599999999999996,-0.0700000000000001,-0.0899999999999999,-0.0899999999999999
"20110414",-0.01,-0.02,-0.03,0.01,-0.01,-0.02,0.01,-0.01,0,0.01,0.02,0.01,0.02,0.01,-0.01,-0.02,0.09,0.07,0.01,0.01,0.02,0.0199999999999996,0.02,-0.00999999999999979,0.02,-0.0199999999999996,0.01,0.04,0.02
"20110418",0.01,-0.01,0,-0.02,0,-0.04,0.03,-0.01,0,0,-0.01,-0.01,-0.01,-0.0199999999999999,0,0,-0.01,0,-0.01,0,-0.01,-0.0300000000000002,0,-0.0300000000000002,-0.02,-0.0199999999999996,-0.0600000000000001,-0.0500000000000003,-0.04
"20110421",0.01,0.01,0.00999999999999998,-0.01,0.0800000000000001,-0.00999999999999998,0,0.04,0,0,0,-0.01,-0.01,0.07,0.0699999999999998,0.0900000000000001,0,0.04,-0.01,0,0,0.0299999999999998,-0.00999999999999998,0.04,0,0.04,0.03,0.0500000000000003,0.0300000000000002
"20110426",0.01,0.02,0.01,-0.01,-0.02,0,0.00999999999999998,-0.01,0,0,-0.01,-0.01,-0.00999999999999998,-0.03,-0.01,-0.01,-0.07,-0.03,-0.01,0,-0.01,-0.0500000000000003,-0.01,-0.0599999999999996,-0.02,-0.0700000000000003,-0.0399999999999998,-0.0500000000000003,-0.0499999999999998
"20110503",-0.01,-0.03,0,0,-0.1,0,0.01,-0.05,0,-0.03,-0.02,-0.01,0,-0.0800000000000001,-0.05,-0.0800000000000001,-0.15,-0.19,-0.01,-0.03,-0.02,-0.11,-0.02,-0.0999999999999996,-0.04,-0.0899999999999999,-0.0800000000000001,-0.1,-0.1
"20110505",0,0.01,-0.02,0,0,0.04,-0.03,-0.03,0,-0.01,0,-0.01,0,0,-0.0299999999999998,0,0.06,0.13,-0.01,-0.01,0,-0.0699999999999998,0.01,-0.0800000000000001,-0.02,-0.0700000000000003,-0.03,-0.0700000000000001,-0.0699999999999998
"20110509",0.01,0.03,0,0,-0.01,0.02,-0.01,0.00999999999999998,0,0.01,0,-0.01,-0.01,-0.02,0.02,-0.01,-0.07,-0.15,-0.01,0.01,0,-0.02,-0.00999999999999998,0,0,0.00999999999999979,-0.02,-0.03,-0.0300000000000002
"20110511",-0.01,0,-0.04,0,0.02,0,-0.01,-0.05,0,0,0,-0.01,-0.00999999999999998,0.02,-0.01,0.01,0.07,0.1,-0.01,0,0,-0.04,-0.01,-0.0300000000000002,-0.0299999999999999,-0.0300000000000002,-0.0700000000000001,-0.0399999999999998,-0.04
"20110513",0.02,0.00999999999999998,-0.05,0,0,0.01,0.04,0,0,0.01,0.01,0,0.00999999999999998,0,-0.01,0,0.02,0.03,0,0.01,0.01,-0.04,0.01,-0.04,0,-0.0499999999999998,-0.02,-0.0299999999999998,-0.0300000000000002
"20110517",0.01,0.01,0.05,-0.01,-0.01,-0.03,-0.02,0,0,0,0,0.01,0,0.0099999999999999,0.02,0,0.00999999999999995,-0.03,0.01,0,0,-0.0299999999999998,0.01,-0.0500000000000003,0.01,-0.0499999999999998,-0.02,-0.03,-0.0299999999999998
"20110519",0,0.00999999999999998,0.01,-0.01,0.04,0.01,-0.03,0,0,0,0.02,-0.01,0.00999999999999998,0.0900000000000001,0.0800000000000001,0.04,0.02,0.04,-0.01,0,0.02,-0.0100000000000002,0,0.00999999999999979,-0.0299999999999999,0.00999999999999979,-0.03,-0.02,0
"20110523",0,0.02,0,0,0,0,0,0,0,0.01,0,0,0.02,-0.01,-0.03,-0.01,0.02,0.04,0,0.01,0,-0.02,0.02,-0.0299999999999998,0,-0.0300000000000002,-0.01,-0.02,-0.0299999999999998
"20110525",0.01,-0.03,0.01,-0.01,0.01,-0.02,0,0.02,0,0,-0.01,0,-0.00999999999999998,0.01,0.01,0.02,-0.01,0.03,0,0,-0.01,0.00999999999999979,-0.02,0.0300000000000002,-0.02,0.0200000000000005,-0.01,0,0
"20110531",0.01,-0.02,0.03,0.01,0.02,0.02,0.01,0.04,0,0.01,0.02,0,0,0.04,0.01,0.02,0.02,0.06,0,0.01,0.02,-0.02,0,-0.02,-0.03,-0.0100000000000007,-0.0399999999999999,-0.04,-0.0299999999999998
"20110602",0.02,0,-0.04,0,0.04,0.01,0.01,0.01,0,-0.01,0,0,0.01,0.04,0.0800000000000001,0.05,0.02,-0.01,0,-0.01,0,0.0800000000000001,0.01,0.0899999999999999,0.01,0.0999999999999996,0.04,0.0499999999999998,0.0600000000000001
"20110607",0.01,0.03,0,-0.01,0.01,-0.01,-0.01,0,0,0,0.01,-0.02,0,0,-0.02,0.01,-0.02,0.02,-0.02,0,0.01,0,0,0.02,-0.04,0.0199999999999996,0,-0.01,0
"20110609",0,-0.01,-0.03,0,0.02,0,0,-0.05,0,0.01,-0.01,0.01,0.00999999999999998,0.04,0.0599999999999998,0.02,0.06,0.03,0.01,0.01,-0.01,0.0299999999999998,0.01,0.0300000000000002,0.04,0.0199999999999996,0.0499999999999999,0.0800000000000001,0.0599999999999996
"20110613",0.02,-0.02,-0.02,0.01,0.01,0.01,-0.06,-0.07,0,0,0.01,0,-0.00999999999999998,0.01,0.05,0.01,0.00999999999999995,-0.01,0,0,0.01,0.00999999999999979,-0.01,0.02,-0.00999999999999995,0.0200000000000005,0.01,0.01,0.02
"20110616",-0.01,-0.00999999999999998,-0.01,0,-0.0600000000000001,0.07,-0.02,0.04,0,0,0,-0.01,-0.00999999999999998,-0.1,-0.0900000000000001,-0.05,-0.09,-0.08,-0.01,0,0,-0.18,-0.01,-0.16,-0.07,-0.14,-0.11,-0.18,-0.19
"20110620",-0.02,0.09,0,-0.01,0.02,-0.02,0,-0.03,0,-0.01,0,0,0.01,0.04,0.03,0,0.03,0.02,0,-0.01,0,0.0300000000000002,0.00999999999999998,0.0100000000000002,0,0,0,0.02,0.02
"20110623",0.05,0.01,-0.02,-0.01,-0.14,-0.04,-0.01,-0.02,0,-0.01,-0.02,0,-0.00999999999999998,-0.11,-0.17,-0.14,-0.01,-0.05,0,-0.01,-0.02,-0.0799999999999996,-0.01,-0.0700000000000003,-0.04,-0.0499999999999998,-0.0600000000000001,-0.1,-0.1
"20110627",0.03,0.08,-0.06,0,0.0499999999999998,0.01,0.01,-0.01,0,0,0.03,0,0.01,0.03,0.0499999999999998,0.0700000000000001,0.06,0.01,0,0,0.03,0.0700000000000003,0.02,0.11,0.06,0.11,0.0700000000000001,0.0700000000000001,0.0600000000000001
"20110701",-0.04,-0.04,-0.06,0.01,0.01,0.01,-0.00999999999999998,0.02,0,-0.01,0,0,0,0.02,0,0.02,0.02,0.03,0,-0.01,0,0.04,0.01,0.0300000000000002,0.05,0.0200000000000005,0.0399999999999999,0.04,0.04
"20110706",0,-0.01,0.05,-0.01,-0.03,0,0.01,0,0,-0.01,-0.02,0,0,-0.03,-0.05,-0.03,-0.04,-0.00999999999999998,0,-0.01,-0.02,-0.04,0,-0.04,-0.01,-0.04,-0.02,-0.04,-0.0499999999999998
"20110708",-0.02,0.04,-0.03,0,-0.0600000000000001,0,0,-0.01,0,0,0,0,-0.03,-0.0600000000000001,-0.0600000000000001,-0.0600000000000001,-0.08,-0.06,0,0,0,-0.14,-0.03,-0.11,-0.09,-0.100000000000001,-0.13,-0.17,-0.16
"20110712",0.02,0.06,-0.04,-0.01,-0.03,0.01,0,0.00999999999999998,0,0,0,-0.01,0.01,-0.03,-0.0399999999999998,-0.03,-0.02,-0.02,-0.01,0,0,-0.02,0.00999999999999998,-0.02,0,-0.00999999999999979,-0.01,-0.02,-0.02
"20110714",-0.02,-0.02,0.04,0,0.0700000000000001,0.02,0,0.03,0,0,0,0,-0.00999999999999998,0.0900000000000001,0.0799999999999998,0.0800000000000001,0.0700000000000001,0.09,0,0,0,0.0600000000000001,-0.01,0.0699999999999998,0.01,0.0800000000000001,0.04,0.0600000000000001,0.0600000000000001
"20110718",0.02,0.01,0,0,0,0,-0.01,0,0,0,0.01,-0.01,0,-0.03,0.02,0,-0.03,-0.07,-0.01,0,0.01,0,0,0.0300000000000002,0,0.0300000000000002,0,-0.01,-0.00999999999999979
"20110720",-0.02,0.04,0,0,0.0700000000000001,-0.02,-0.01,0.05,0,-0.01,0.01,-0.01,0.01,0.08,0.0999999999999999,0.0700000000000001,0.0499999999999999,0.04,-0.01,-0.01,0.01,0.0499999999999998,0.02,0.0600000000000001,0.01,0.0599999999999996,0.01,0.04,0.0500000000000003
"20110722",-0.02,-0.03,-0.05,0,-0.03,0.02,0.04,0.02,0,0,0,0.01,0,-0.0700000000000001,-0.0599999999999998,-0.0299999999999998,-0.02,-0.02,0.01,0,0,-0.0399999999999996,0,-0.0499999999999998,0,-0.0499999999999998,-0.0299999999999999,-0.03,-0.04
"20110726",-0.01,-0.05,-0.02,0,-0.01,-0.01,-0.03,-0.03,0,0.02,0.01,0.02,0.03,-0.01,-0.03,-0.02,0.01,-0.01,0.02,0.02,0.01,-0.0399999999999996,0.00999999999999998,-0.04,-0.01,-0.0299999999999994,-0.0299999999999999,-0.04,-0.04
"20110729",0.02,0,-0.02,0.03,-0.17,0.05,0.08,0.07,0,0.03,0.03,0.07,-0.00999999999999998,-0.14,-0.14,-0.15,-0.13,-0.14,0.06,0.03,0.03,-0.16,-0.00999999999999998,-0.16,-0.06,-0.14,-0.13,-0.17,-0.17
"20110802",0.04,0.05,0.07,-0.01,-0.08,-0.12,-0.04,0,0,-0.04,-0.03,-0.09,-0.05,-0.04,-0.0600000000000001,-0.0800000000000001,-0.01,-0.04,-0.08,-0.04,-0.03,-0.11,-0.05,-0.13,-0.05,-0.14,-0.05,-0.0900000000000001,-0.11
"20110804",0.01,0,0.06,-0.03,-0.14,-0.02,-0.00999999999999998,-0.04,0,0,-0.03,0,-0.04,-0.12,-0.15,-0.14,-0.05,-0.09,0,0,-0.03,-0.17,-0.04,-0.18,-0.06,-0.19,-0.08,-0.13,-0.16
"20110808",-0.02,0,-0.03,0.03,-0.12,0,0.03,-0.00999999999999998,0,0.04,0.02,0.01,0.01,-0.12,-0.11,-0.11,-0.04,-0.1,0.01,0.04,0.02,-0.18,0.01,-0.18,-0.01,-0.14,-0.04,-0.12,-0.16
"20110810",0.03,-0.00999999999999998,-0.04,0,-0.13,0.01,-0.02,0.00999999999999998,0,-0.01,0,0,-0.01,-0.13,-0.01,-0.11,-0.18,-0.3,0,-0.01,0,-0.0300000000000002,-0.02,-0.0899999999999999,0,-0.02,0,0.02,-0.01
"20110812",0,0.01,0,0.01,-0.1,0.02,0.01,0.01,0,-0.01,-0.01,0,0,-0.08,-0.23,-0.0900000000000001,-0.04,-0.04,0,-0.01,-0.01,-0.0999999999999996,0.01,-0.0999999999999996,0.01,-0.0999999999999996,-0.02,-0.0600000000000001,-0.0899999999999999
"20110816",-0.02,-0.00999999999999998,0.02,-0.01,-0.03,0.02,-0.04,-0.11,0,0.01,-0.01,0.02,0,-0.01,-0.05,-0.04,0.02,0.01,0.02,0.01,-0.01,-0.0600000000000001,0,-0.0600000000000001,0.01,-0.0800000000000001,-0.01,-0.04,-0.0600000000000001
"20110818",-0.00999999999999998,-0.02,-0.05,0,0.07,0.01,0.01,-0.02,0,0,-0.01,0,-0.02,0.08,0.0499999999999999,0.0700000000000001,0.0900000000000001,0.11,0,0,-0.01,-0.0899999999999999,-0.02,-0.12,0.01,-0.12,0,-0.02,-0.05
"20110822",0,0.05,0.00999999999999998,0,0.01,0.01,-0.02,0,0,-0.01,0,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0,0.0300000000000002,-0.01,0.0299999999999998,0.02,0.0299999999999998,0.03,0.0399999999999999,0.04
"20110825",0.03,0,-0.03,0,0.0800000000000001,-0.01,-0.04,0.00999999999999998,0,0,-0.01,0,0,0,0.05,0.0899999999999999,0.01,0,0,0,-0.01,0.0800000000000001,0,0.11,0,0.13,-0.01,0.03,0.0700000000000001
"20110830",0.05,-0.02,0.1,-0.01,0,0.01,0.02,0.03,0,0,0.03,0.01,0,-0.00999999999999998,-0.01,0,-0.03,-0.02,0.01,0,0.03,0,0,-0.00999999999999979,0,-0.0100000000000002,0,0,0
"20110901",-0.02,-0.07,0.1,0,-0.11,0.01,0.02,0.03,0,0,0,0.01,0,-0.11,-0.11,-0.11,-0.0599999999999999,-0.08,0.01,0,0,-0.0800000000000001,0,-0.0899999999999999,-0.01,-0.0900000000000003,-0.02,-0.0599999999999999,-0.0700000000000001
"20110907",-0.07,0.04,-0.03,0.01,0.11,0,0.01,-0.03,0,0,0.01,-0.02,0,0.09,0.11,0.12,0.09,0.09,-0.02,0,0.01,0.0299999999999998,0.01,0.04,0.00999999999999998,0.04,0.01,0.04,0.04
"20110909",-0.02,0.05,-0.02,0,-0.03,0.01,-0.02,0.06,0,-0.01,-0.02,-0.01,-0.01,-0.03,-0.02,-0.03,0.01,0.04,-0.01,-0.01,-0.02,-0.0700000000000001,-0.01,-0.0600000000000001,-0.02,-0.0600000000000001,-0.02,-0.07,-0.0699999999999998
"20110914",0.02,-0.02,0.03,-0.01,0.11,-0.01,0.00999999999999998,0.08,0,0,-0.02,-0.01,-0.02,0.12,0.11,0.1,0.09,0.1,-0.01,0,-0.02,0.0899999999999999,-0.02,0.0800000000000001,-0.02,0.0799999999999996,0,0.04,0.0700000000000001
"20110916",0.02,0.03,0.19,0,-0.01,-0.01,-0.01,-0.05,0,0,-0.01,0.01,-0.01,0,0.02,-0.01,0.03,0.04,0.01,0,-0.01,-0.00999999999999979,-0.01,-0.0100000000000002,-0.03,-0.02,-0.02,-0.01,-0.01
"20110920",-0.02,0.09,0.12,0,-0.02,0.01,-0.01,0.01,0,0,-0.01,0.01,0.02,-0.05,-0.0599999999999999,-0.03,-0.0599999999999999,-0.07,0,0,-0.01,-0.02,0.01,-0.02,0.02,-0.02,0.01,0,-0.01
"20110922",0.07,-0.06,-0.12,0,-0.0600000000000001,0,-0.03,0.04,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.1,-0.11,0.0800000000000001,0.04,-0.01,-0.01,-0.01,-0.16,-0.01,-0.21,-0.00999999999999998,-0.25,-0.03,-0.09,-0.12
"20110926",-0.02,-0.01,0.11,0,0.0800000000000001,0.02,0,-0.00999999999999998,0,0.01,0.01,0,0,0.02,0.07,0.0900000000000001,0.0299999999999999,0.03,0,0.01,0.01,0.0699999999999998,0,0.1,0.02,0.1,0.02,0.03,0.0599999999999998
"20110929",0,0.1,-0.09,0,-0.01,0.02,-0.03,0.00999999999999998,0,0.01,0.01,-0.01,0,0.05,0.01,-0.03,0.0399999999999999,0.09,0,0.01,0.01,-0.01,0.01,-0.0300000000000002,0.02,-0.0500000000000003,0.01,0.01,-0.01
"20111003",0.1,0.09,0.15,0.02,-0.15,0.04,0.02,0.00999999999999998,0,0,0,-0.01,-0.01,-0.1,-0.14,-0.16,-0.07,-0.09,-0.01,0,0,-0.12,-0.01,-0.15,-0.01,-0.14,-0.03,-0.09,-0.0999999999999999
"20111005",0.04,0,0.12,0,0.0700000000000001,0,0,0.00999999999999998,0,-0.01,-0.01,-0.01,-0.01,0.07,0.07,0.0700000000000001,0.0499999999999999,0.05,-0.01,-0.01,-0.01,0.11,-0.01,0.0900000000000003,0,0.1,0.03,0.0599999999999999,0.0999999999999999
"20111007",-0.04,0.03,0.04,0,0.0299999999999999,-0.04,-0.02,0.02,0,0,0.01,0,0.02,0.03,0.03,0.0199999999999999,0.0199999999999999,0.03,0,0,0.01,0.0900000000000003,0.02,0.0699999999999998,0.01,0.0600000000000001,0.04,0.0700000000000001,0.0900000000000001
"20111012",0,0.09,0,0,0.0599999999999999,-0.02,-0.03,0.04,0,0,0.01,0,-0.03,0.03,0.05,0.0600000000000001,0.01,0.02,0,0,0.01,0.0600000000000001,-0.03,0.0699999999999998,-0.03,0.0800000000000001,0,0.03,0.04
"20111014",-0.03,0.03,0.00999999999999998,0,0.04,0.01,0.01,-0.03,0,0,0.01,0,0,0.01,0.0399999999999999,0.04,-0.04,-0.02,0,0,0.01,0.0699999999999998,0,0.0700000000000003,-0.00999999999999995,0.0700000000000003,-0.01,0.01,0.04
"20111018",-0.05,0.07,0.02,0,-0.01,0.06,-0.04,0,0,0,0.01,0,0.01,-0.02,-0.02,-0.02,-0.0700000000000001,-0.05,0,0,0.01,0.00999999999999979,0,0.0300000000000002,0,0.04,-0.01,-0.01,-0.01
"20111020",-0.02,0,-0.07,0,-0.03,-0.01,-0.03,0.01,0,0,0,0.01,0.01,-0.01,-0.03,-0.05,0.01,0.01,0.01,0,0,0.02,0.01,0.02,0,0.02,0,0.02,0.0199999999999998
"20111024",-0.05,0.02,0,0,-0.02,0.02,0.01,0,0,0,0.01,0,-0.01,0,-0.02,-0.02,0,0,0,0,0.01,0.02,-0.01,0.02,0,0.0100000000000002,0.00999999999999995,0.02,0.04
"20111026",0.01,0.02,0.02,0.01,0.02,0.04,0.03,0.02,0,0.01,0,0,0.01,0.03,0.03,0.02,0.01,0.01,0,0.01,0,0.0899999999999999,0.02,0.0900000000000003,0.02,0.0900000000000003,0.05,0.0800000000000001,0.0799999999999998
"20111101",0.01,0.04,-0.05,0.01,-0.34,0,0.01,0.06,0,-0.01,-0.02,-0.01,-0.01,-0.28,-0.33,-0.35,-0.18,-0.18,-0.01,-0.01,-0.02,-0.41,-0.01,-0.45,-0.08,-0.46,-0.15,-0.3,-0.38
"20111103",0.07,0.16,0,0.01,0.0600000000000001,0.02,0.02,0.01,0,0,0,0,0,0.07,0.0700000000000001,0.0600000000000001,0.02,0.04,0,0,0,0.0600000000000001,0,0.0800000000000001,0.00999999999999998,0.0700000000000003,0.02,0.02,0.04
"20111107",-0.06,-0.22,0,0,-0.05,-0.02,-0.01,-0.02,0,0,0.01,0,-0.02,-0.04,-0.04,-0.05,-0.01,-0.02,0,0,0.01,-0.02,-0.02,-0.04,0.03,-0.04,0.01,0,-0.01
"20111109",0,0.09,0,0,-0.02,0,0.01,-0.05,0,0,0.01,0,0,-0.01,-0.01,-0.01,-0.02,-0.0499999999999999,0,0,0.01,-0.1,0,-0.11,-0.01,-0.1,-0.02,-0.04,-0.0900000000000001
"20111114",0.03,0.12,0,0,0,0,0.02,0.01,0,0,0.01,0,-0.01,0.03,0.02,0,0.0499999999999999,0.04,0,0,0.01,0,-0.01,-0.0299999999999998,0,-0.0300000000000002,0.01,0.01,0.01
"20111116",0,-0.05,0.03,-0.01,0,-0.02,0.01,-0.05,0,0,-0.01,0,0,0.01,-0.02,-0.01,0.0499999999999999,0.02,0,0,-0.01,-0.0500000000000003,0,-0.0600000000000001,0,-0.0500000000000003,0,-0.03,-0.04
"20111121",0.01,-0.04,-0.02,0,0.0199999999999999,0.03,-0.04,-0.04,0,0.01,0.01,0,-0.01,0.02,0.02,0.02,0.0299999999999999,0.02,0,0.01,0.01,-0.0399999999999998,-0.01,-0.04,-0.02,-0.0300000000000002,-0.02,-0.0199999999999999,-0.03
"20111130",0,-0.03,0.00999999999999998,0.02,0,-0.01,0.03,0.05,0,-0.01,0,0,0,-0.02,0,0,-0.11,-0.06,0,-0.01,0,0.14,0.01,0.17,-0.01,0.15,0.00999999999999995,0.0499999999999999,0.11
"20111202",-0.06,0.02,-0.04,0,-0.07,-0.01,-0.02,-0.03,0,0.01,0.01,0,0,-0.06,-0.05,-0.07,-0.0499999999999999,-0.06,0,0.01,0.01,-0.0600000000000001,0,-0.0799999999999996,-0.02,-0.0900000000000003,-0.02,-0.0499999999999999,-0.0600000000000001
"20111206",0,-0.05,-0.06,0,0.04,-0.03,0,0.00999999999999998,0,0,-0.01,-0.02,0,0.02,0.07,0.04,-0.05,-0.1,-0.01,0,-0.01,0.04,0,0.0100000000000002,-0.02,0.0699999999999998,0.00999999999999995,0.0099999999999999,0.03
"20111208",0.08,0,-0.01,-0.01,0.0299999999999999,0.04,0.03,-0.02,0,-0.01,-0.01,0.01,-0.01,0.02,0.03,0.03,0.0299999999999999,0.02,0,-0.01,-0.01,-0.03,-0.01,-0.04,-0.02,-0.04,-0.01,-0.03,-0.05
"20111212",-0.11,-0.05,0,0,-0.08,0.02,-0.09,-0.04,0,0,0,0,-0.01,-0.06,-0.11,-0.0900000000000001,-0.02,-0.03,0,0,0,-0.04,-0.01,-0.04,0.02,-0.04,-0.01,-0.02,-0.03
"20111214",-0.01,0.04,-0.01,0,-0.01,-0.00999999999999998,-0.01,-0.02,0,0,-0.01,0,0.01,0.01,0,-0.01,0.0600000000000001,0.04,0,0,-0.01,-0.04,0.01,-0.0700000000000003,0.01,-0.0699999999999998,0.01,0.01,-0.02
"20111216",-0.05,0,0,0,-0.04,-0.08,0,0.03,0,0,-0.01,0,-0.01,-0.04,-0.02,-0.04,-0.02,-0.03,0,0,-0.01,-0.0599999999999998,-0.01,-0.0600000000000001,-0.02,-0.0600000000000001,-0.02,-0.0499999999999999,-0.0599999999999998
"20111220",0,-0.03,0.1,0,0.02,-0.08,-0.07,-0.01,0,0,0,0.01,0.01,0.02,0.04,0.0099999999999999,-0.02,-0.01,0,0,0,0.12,0.01,0.13,0.02,0.14,0.03,0.0600000000000001,0.0899999999999999
