"","FCP_M1","FCP_M2","FCP_M3","FF_O","LTAVG_Y10P","NFCP_M1","NFCP_M2","NFCP_M3","PRIME_NA","TB_M3","TB_M6","TB_WK4","TB_Y1","TCMII_Y10","TCMII_Y20","TCMII_Y30","TCMII_Y5","TCMII_Y7","TCMNOM_M1","TCMNOM_M3","TCMNOM_M6","TCMNOM_Y10","TCMNOM_Y1","TCMNOM_Y20","TCMNOM_Y2","TCMNOM_Y30","TCMNOM_Y3","TCMNOM_Y5","TCMNOM_Y7"
"20130510",0,-0.03,-0.02,0,0.05,0,0,0.01,0,0,0,0,0,0.05,0.05,0.05,0.04,0.03,0,0,0,0.0899999999999999,0,0.1,0.04,0.0900000000000003,0.03,0.07,0.0800000000000001
"20130513",0.01,0.03,0.00999999999999998,0,0.03,0.03,0.01,-0.02,0,0.01,0,0,0.01,0.04,0.03,0.0199999999999999,0.04,0.0600000000000001,0,0.01,0,0.02,0.02,0.0299999999999998,-0.02,0.0299999999999998,0.02,0.01,0.02
"20130514",-0.01,-0.03,0,-0.01,0.04,-0.03,0,0,0,0,0.01,-0.01,-0.01,0.04,0.05,0.05,0.01,0.01,-0.01,0,0.01,0.04,-0.01,0.04,0.02,0.04,0.00999999999999995,0.02,0.03
"20130515",0,0.01,0,0.01,0.02,0.01,0,0,0,-0.01,0,0,0,0.01,0.01,0.01,0.01,0.02,0,-0.01,0,-0.02,0,-0.0100000000000002,0,-0.00999999999999979,-0.00999999999999995,-0.01,-0.01
"20130516",0,-0.01,-0.02,-0.01,-0.05,-0.01,-0.01,0,0,-0.01,-0.01,-0.01,0,-0.04,-0.05,-0.05,-0.01,-0.04,-0.01,-0.01,-0.01,-0.0699999999999998,0,-0.0699999999999998,-0.03,-0.0700000000000003,-0.03,-0.0499999999999999,-0.0700000000000001
"20130517",0,0.01,0.03,-0.01,0.07,0.02,0,0.02,0,0.01,0,0.01,0,0.09,0.08,0.0600000000000001,0.04,0.0599999999999999,0.01,0.01,0,0.0799999999999998,0,0.0800000000000001,0.03,0.0800000000000001,0.03,0.0499999999999999,0.0700000000000001
"20130520",-0.02,-0.02,-0.01,0,0.02,-0.01,0.01,-0.02,0,0.01,0.01,0,0,0,0.03,0.01,-0.01,-0.0399999999999999,0,0.01,0.01,0.02,0,0.02,0,0.0100000000000002,0,0.01,0.01
"20130521",0.02,-0.02,-0.00999999999999998,-0.01,-0.03,-0.01,0,0,0,-0.01,0,0.03,0,-0.03,-0.04,-0.03,0,-0.01,0.03,-0.01,0,-0.03,0,-0.04,0,-0.04,-0.01,-0.01,-0.02
"20130522",0,0.03,-0.01,-0.01,0.1,0,-0.02,0,0,0,-0.01,0,-0.01,0.1,0.09,0.09,0.0899999999999999,0.12,0,0,-0.01,0.0899999999999999,-0.01,0.0800000000000001,0,0.0699999999999998,0.02,0.0700000000000001,0.0899999999999999
"20130523",-0.02,0.01,0.02,0,0.01,0,0.02,0.01,0,0.01,0,-0.01,0.01,0,-0.00999999999999995,0,0.04,0.0399999999999999,-0.01,0.01,0,-0.00999999999999979,0.01,-0.0100000000000002,0,-0.00999999999999979,0.01,0,0
"20130524",0.01,-0.01,-0.02,0.01,-0.03,0.01,0,-0.01,0,-0.01,-0.01,0,0,-0.02,-0.02,-0.0299999999999999,-0.01,-0.0399999999999999,0,-0.01,-0.01,-0.0100000000000002,0,-0.02,0,-0.02,-0.01,-0.01,-0.01
"20130528",0.01,-0.01,-0.03,0,0.11,-0.01,-0.01,0,0,0.01,0.02,-0.01,0.01,0.12,0.11,0.09,0.0900000000000001,0.13,-0.01,0.01,0.02,0.14,0.01,0.15,0.03,0.13,0.08,0.12,0.14
"20130530",-0.02,0.01,0.03,-0.01,0.0600000000000001,0,0,-0.01,0,-0.01,-0.02,0,0.01,0.09,0.07,0.07,0.12,0.08,0,-0.01,-0.02,-0.02,0,-0.0300000000000002,0.02,-0.0300000000000002,0,-0.01,-0.02
"20130603",0,-0.03,-0.02,0.02,-0.01,0,0,0.01,0,0.01,0.01,0.01,0.01,-0.02,0,-0.01,-0.04,-0.06,0.01,0.01,0.01,0,0.01,0,-0.01,-0.00999999999999979,0.01,0.02,0.02
"20130604",0,0.02,0.01,0.01,0.04,0.01,0.01,-0.02,0,-0.01,0,0.02,0,0.02,0.04,0.04,-0.01,0,0.02,-0.01,0,0.0100000000000002,0,0.0300000000000002,0.02,0.0299999999999998,-0.02,0.02,0.02
"20130605",-0.02,0,0,-0.02,-0.01,-0.01,0,0.01,0,0.01,0,-0.01,0,-0.01,0,-0.02,0.01,-0.01,-0.01,0.01,0,-0.04,0,-0.0500000000000003,-0.02,-0.0499999999999998,0,-0.03,-0.03
"20130607",0.02,-0.01,-0.01,0,0.08,0.01,0,0.01,0,-0.01,-0.01,0,-0.01,0.09,0.1,0.0900000000000001,0.07,0.07,0,-0.01,-0.01,0.0699999999999998,0,0.0800000000000001,0.02,0.0800000000000001,0.04,0.0800000000000001,0.0700000000000001
"20130612",0,0.01,0.03,-0.01,0.19,-0.03,0.01,-0.01,0,0.01,0.01,0,0,0.18,0.3,0.15,0.13,0.08,0,0.01,0.01,0.0800000000000001,0,0.0600000000000001,0.02,0.04,0.0499999999999999,0.0499999999999998,0.0499999999999998
"20130614",0,0,-0.04,0.02,-0.07,0.01,0.01,0,0,0,0,0,-0.01,-0.12,-0.18,-0.0700000000000001,-0.12,-0.09,0,0,0,-0.11,-0.01,-0.0899999999999999,-0.05,-0.0900000000000003,-0.08,-0.11,-0.11
"20130617",0,0.03,0.07,0.01,0.0600000000000001,0.02,-0.01,0.02,0,0,0,0.01,0,0.06,0.13,0.0700000000000001,0.04,0.03,0.01,0,0,0.0499999999999998,0,0.0599999999999996,-0.02,0.0700000000000003,0,0.02,0.04
"20130618",0.01,0,-0.02,0.01,-0.03,-0.02,0,-0.02,0,0,0,-0.01,0,-0.00999999999999998,-0.01,-0.05,-0.03,-0.02,-0.01,0,0,0.0100000000000002,0,-0.00999999999999979,0,-0.0100000000000002,-0.01,0.01,0.01
"20130619",0,-0.01,-0.00999999999999998,-0.02,0.11,0.02,-0.01,0,0,0,0,0,0,0.15,0.05,0.1,0.18,0.2,0,0,0,0.13,0,0.0899999999999999,0.04,0.0700000000000003,0.1,0.17,0.18
"20130620",0,-0.01,-0.04,0,0.14,-0.01,0.01,0.02,0,0,0.01,-0.01,0.01,0.17,0.24,0.13,0.16,0.12,-0.01,0,0.01,0.0800000000000001,0.01,0.0900000000000003,0.02,0.0800000000000001,0.04,0.0700000000000001,0.0800000000000001
"20130621",-0.01,0.02,0.06,0,0.0900000000000001,0,0,0.01,0,0,0,-0.01,-0.01,0.13,0.04,0.0600000000000001,0.19,0.18,-0.01,0,0,0.11,-0.01,0.0799999999999996,0.05,0.0699999999999998,0.08,0.11,0.11
"20130625",0,-0.01,-0.02,-0.01,0.0299999999999998,0.01,0.01,0,0,0.01,0.02,0.01,0.05,0.05,-0.12,-0.01,0.08,0.1,0.01,0.01,0.02,0.0800000000000001,0.04,0.0500000000000003,0.05,0.04,0.04,0.0700000000000001,0.0799999999999998
"20130701",0.02,0.03,0.06,0.01,-0.2,0,-0.01,-0.01,0,-0.02,-0.02,-0.02,-0.02,-0.16,-0.12,-0.16,-0.25,-0.21,-0.02,-0.02,-0.02,-0.1,-0.02,-0.12,-0.09,-0.12,-0.09,-0.1,-0.0999999999999999
"20130702",-0.02,-0.03,-0.03,0,-0.0499999999999999,-0.01,0.01,0.01,0,-0.01,-0.01,0.01,-0.00999999999999998,-0.04,-0.02,-0.05,-0.03,-0.03,0.01,-0.01,-0.01,-0.02,-0.00999999999999998,-0.00999999999999979,0,-0.00999999999999979,-0.01,-0.01,-0.01
"20130703",0.02,0.01,-0.03,0,0.0499999999999999,0.01,-0.01,-0.01,0,0.02,0,0.01,0,0.04,0.02,0.05,0.03,0.06,0.01,0.02,0,0.04,0,0.04,0.02,0.02,0.03,0.04,0.05
"20130708",0,-0.01,0,0,0.1,-0.01,0,0.01,0,0,-0.01,-0.01,-0.01,0.1,0.0699999999999998,0.0999999999999999,0.05,0.1,-0.01,0,-0.01,0.13,0,0.13,0.01,0.14,0.0399999999999999,0.0900000000000001,0.14
"20130709",0.01,0.01,0.03,0,0.02,0,-0.01,-0.01,0,-0.01,0.01,0.02,0,0.01,0.02,0.02,0,0.01,0.02,-0.01,0.01,0,0,0.00999999999999979,0,0.0100000000000002,0,-0.01,-0.0299999999999998
"20130710",-0.02,-0.02,-0.01,-0.01,0.04,-0.01,-0.01,-0.01,0,0,0,-0.01,-0.01,0.05,0.05,0.04,0.03,0.05,-0.01,0,0,0.0500000000000003,-0.01,0.04,0.01,0.04,0.02,0.04,0.04
"20130711",-0.01,0.01,-0.01,0,-0.05,0,0.01,0.01,0,0,-0.01,-0.01,0,-0.08,-0.05,-0.03,-0.09,-0.09,-0.01,0,-0.01,-0.1,0,-0.0699999999999998,-0.04,-0.04,-0.08,-0.14,-0.13
"20130712",0,0,-0.00999999999999998,0,-0.01,0.01,0,0,0,0,0,0,-0.01,-0.01,-0.03,-0.01,0.01,0.01,0,0,0,0.00999999999999979,-0.01,0.00999999999999979,0.03,0,0.01,0.03,0.01
"20130715",0.01,-0.02,-0.01,0,-0.05,-0.01,0.01,0.01,0,0,0,0,-0.01,-0.0800000000000001,-0.0699999999999998,-0.0599999999999998,-0.05,-0.06,0,0,0,-0.04,-0.01,-0.04,-0.03,-0.0300000000000002,0,-0.03,-0.03
"20130716",0,0.02,0,0,-0.05,0.01,0,0,0,-0.01,0,0,-0.01,-0.06,-0.05,-0.05,-0.05,-0.05,0,-0.01,0,-0.02,-0.01,-0.02,0,-0.0299999999999998,-0.02,-0.02,-0.02
"20130717",-0.02,-0.01,0,0,-0.0199999999999999,0.01,0,0,0,0,0.01,0,0.01,-0.03,-0.01,0,-0.0599999999999999,-0.06,0,0,0.01,-0.0299999999999998,0.01,-0.00999999999999979,-0.02,-0.0100000000000002,-0.04,-0.0499999999999998,-0.04
"20130718",0,-0.04,-0.02,0,0.0399999999999999,-0.02,-0.03,-0.01,0,0,-0.01,-0.01,0,0,0.03,0.0600000000000001,0.0299999999999999,0,-0.01,0,-0.01,0.04,0,0.0499999999999998,0,0.0600000000000001,0.01,0.02,0.04
"20130719",0.01,0.02,0.01,0,-0.09,-0.01,0.01,-0.01,0,0,0,0,0,-0.09,-0.0900000000000001,-0.0800000000000001,-0.0599999999999999,-0.08,0,0,0,-0.0600000000000001,0,-0.0699999999999998,0,-0.0699999999999998,-0.02,-0.04,-0.05
"20130722",-0.02,-0.01,0.01,0,0,0.01,0.02,0.01,0,0.01,0,0,-0.01,-0.00999999999999995,-0.02,-0.02,0.01,0.01,0,0.01,0,0,-0.01,0,0,-0.0100000000000002,0,0.01,0
"20130723",0.09,0.02,0,0,0.04,-0.01,-0.03,0,0,-0.02,0,0.01,0.03,0.05,0.0600000000000001,0.05,0.02,0.02,0.01,-0.02,0,0.0299999999999998,0.02,0.02,0.01,0.0300000000000002,0.01,0.01,0.02
"20130724",-0.06,0.04,0.03,0,0.1,0.01,0.02,0,0,0.01,0,0,0,0.11,0.11,0.0899999999999999,0.1,0.1,0,0.01,0,0.0800000000000001,0,0.0699999999999998,0.01,0.0699999999999998,0.04,0.0699999999999998,0.0800000000000001
"20130725",-0.05,-0.07,-0.04,0,-0.01,0.01,0,-0.02,0,-0.01,-0.01,0,0,0,-0.01,0,0.02,0.01,0,-0.01,-0.01,0,0,0,-0.02,0,-0.02,-0.02,0
"20130726",0.04,0.03,0.01,0,-0.02,0,0,0.01,0,0.01,0.01,0,-0.01,-0.01,-0.02,-0.0299999999999998,-0.02,-0.02,0,0.01,0.01,-0.0299999999999998,-0.01,-0.0299999999999998,-0.01,-0.04,-0.03,-0.0199999999999998,-0.02
"20130729",0,0,-0.01,-0.01,0.02,0,0,0,0,0,0,-0.01,0,0.02,0.01,0.0199999999999998,0.03,0.04,-0.01,0,0,0.0299999999999998,0,0.04,0.02,0.0500000000000003,0.02,0.01,0.02
"20130730",0,0,0,0.01,0,-0.01,0,-0.01,0,0.01,0,0.02,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.02,0,0.00999999999999979,0,0.00999999999999979,0.01,0.0199999999999998,0.02
"20130731",-0.02,-0.02,-0.02,0,-0.0600000000000001,0,-0.02,-0.01,0,0,0.01,0,0,-0.08,-0.0800000000000001,-0.0799999999999998,-0.06,-0.06,0,0,0.01,-0.0299999999999998,0,-0.02,-0.02,-0.0299999999999998,-0.01,-0.01,-0.02
"20130801",0,0.01,0.02,-0.01,0.1,0,0.01,0,0,0,0,-0.01,0.01,0.1,0.1,0.0899999999999999,0.04,0.08,-0.01,0,0,0.14,0.02,0.14,0.04,0.13,0.04,0.11,0.15
"20130802",0,0.01,0.02,0.01,-0.0600000000000001,0.01,0,0.01,0,0,-0.01,0,-0.01,-0.06,-0.05,-0.0499999999999998,-0.1,-0.09,0,0,-0.01,-0.11,-0.02,-0.0899999999999999,-0.05,-0.0800000000000001,-0.0600000000000001,-0.13,-0.14
"20130805",0.01,-0.01,-0.03,-0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0.02,0.02,0.03,0.01,0.01,0.01,0.04,0.01,0.0299999999999998,0.02,0.04,0.02,0.0299999999999998,0.0300000000000002
"20130806",0,0,0.01,0.01,-0.05,-0.01,-0.01,-0.01,0,-0.01,0,0.02,0,-0.03,-0.04,-0.05,-0.02,-0.04,0.02,-0.01,0,0,0,0,0,0,0.01,0,0
"20130807",0,-0.01,0.01,0,-0.0499999999999999,0,0,0,0,0.01,0,0,0,-0.04,-0.05,-0.05,0,-0.01,0,0.01,0,-0.0600000000000001,0,-0.0499999999999998,0,-0.0499999999999998,-0.01,-0.01,-0.04
"20130808",0.03,0.04,0.01,0,-0.02,0,0,0,0,0,-0.01,0,0,-0.00999999999999995,-0.02,-0.01,0.01,-0.01,0,0,-0.01,-0.0299999999999998,0,0,-0.02,-0.0300000000000002,0,-0.0199999999999998,-0.02
"20130809",-0.02,0,-0.01,-0.01,0,0,0,0.01,0,0,0,0,-0.01,-0.01,0,-0.01,-0.01,-0.01,0,0,0,-0.0100000000000002,-0.01,-0.0100000000000002,0.02,-0.02,0,0,0
"20130812",0,-0.01,0,0,0.04,0.01,0,0,0,0.01,0.01,0,0.01,0.04,0.05,0.05,0.03,0.03,0,0.01,0.01,0.04,0.01,0.0300000000000002,0,0.04,0.01,0.0299999999999998,0.0299999999999998
"20130815",0.08,0.01,0,0,0.21,0,-0.01,-0.01,0,-0.01,0,0,0.01,0.23,0.21,0.21,0.23,0.23,0,-0.01,0,0.16,0.01,0.15,0.04,0.14,0.08,0.15,0.17
"20130820",-0.09,-0.02,0,0.01,0.0800000000000001,-0.01,0.01,0,0,-0.01,-0.01,-0.02,0.01,0.0700000000000001,0.0600000000000001,0.0700000000000001,0.08,0.1,-0.02,-0.01,-0.01,0.0499999999999998,0,0.0499999999999998,0,0.0499999999999998,0.03,0.03,0.04
"20130821",0.01,0.01,0.01,-0.01,0.04,0,0,0,0,0,0,-0.01,0.01,0.0599999999999999,0.05,0.04,0.08,0.07,-0.01,0,0,0.0500000000000003,0.01,0.0500000000000003,0.02,0.04,0.03,0.0699999999999998,0.0799999999999996
"20130822",-0.01,-0.02,-0.03,0.01,0.02,0,0,0,0,-0.01,-0.01,-0.01,0,0.0600000000000001,0.02,-0.01,0.07,0.06,-0.01,-0.01,-0.01,0.0299999999999998,0,-0.0100000000000002,0.04,-0.02,0.0599999999999999,0.0700000000000001,0.04
"20130823",-0.01,0,0.01,-0.01,-0.1,0,0,-0.01,0,0,0,0.01,0,-0.1,-0.1,-0.1,-0.1,-0.12,0.01,0,0,-0.0800000000000001,0,-0.0800000000000001,-0.02,-0.0800000000000001,-0.0199999999999999,-0.05,-0.0699999999999998
"20130827",0,-0.02,-0.04,-0.01,-0.11,0,0,0,0,0.02,0.01,0.02,-0.02,-0.12,-0.11,-0.1,-0.14,-0.12,0.02,0.02,0.01,-0.0999999999999996,-0.02,-0.0999999999999996,-0.02,-0.0999999999999996,-0.03,-0.0999999999999999,-0.12
"20130828",-0.01,0.01,0.03,0,0.05,0.01,-0.01,-0.01,0,-0.02,0,0,0.01,0.0600000000000001,0.05,0.04,0.07,0.08,0,-0.02,0,0.0599999999999996,0.02,0.0499999999999998,0.02,0.0499999999999998,0.02,0.0600000000000001,0.0700000000000003
"20130830",0.02,0,0,0,0.0299999999999998,-0.01,0,0.01,0,0,-0.02,-0.02,-0.01,0.05,0.02,0.01,0.07,0.06,-0.02,0,-0.02,0,-0.01,-0.04,-0.01,-0.0499999999999998,0,0,0.02
"20130903",0,0.01,0,0.02,0.0800000000000001,0,0.01,0,0,-0.01,0,0.01,0.01,0.08,0.0700000000000001,0.0800000000000001,0.08,0.11,0.01,-0.01,0,0.0800000000000001,0.01,0.0800000000000001,0.04,0.0899999999999999,0.0399999999999999,0.0599999999999998,0.0699999999999998
"20130905",-0.01,0,0.01,-0.01,0.13,0,-0.01,0,0,0,0.01,0,0.02,0.16,0.12,0.0999999999999999,0.22,0.19,0,0,0.01,0.12,0.02,0.1,0.09,0.0899999999999999,0.14,0.17,0.14
"20130909",0.01,0.01,-0.02,0,-0.0600000000000001,0,-0.01,-0.01,0,0,-0.02,-0.01,-0.04,-0.0800000000000001,-0.0599999999999998,-0.0499999999999998,-0.12,-0.09,-0.01,0,-0.02,-0.0800000000000001,-0.04,-0.04,-0.07,-0.04,-0.1,-0.14,-0.11
"20130910",0.09,0,0.02,0,0.01,0,0.01,0.01,0,0,0,-0.01,0,0.02,0.02,0.01,0.02,0.01,-0.01,0,0,0.0600000000000001,0.01,0.0499999999999998,0.05,0.04,0.05,0.0700000000000001,0.0600000000000001
"20130911",-0.08,0,-0.01,0,-0.05,0,0,0.01,0,0,0.01,0,0,-0.0599999999999999,-0.05,-0.05,-0.08,-0.0600000000000001,0,0,0.01,-0.0299999999999998,-0.01,-0.04,-0.03,-0.0299999999999998,-0.04,-0.0600000000000001,-0.0600000000000001
"20130912",0,0.01,0,0,0.01,0,0,0,0,-0.01,-0.03,0,0,0.01,0.01,0.02,0.01,0.03,0,-0.01,-0.03,-0.0100000000000002,0.01,-0.00999999999999979,-0.02,0,-0.01,0,0
"20130913",-0.01,-0.01,0,0,0,0,0,-0.01,0,0,0,0,0,-0.01,0,0,-0.01,-0.03,0,0,0,-0.02,0,-0.0100000000000002,0,-0.0100000000000002,0,-0.01,-0.02
"20130916",0,0,0,0,0,0,0.02,0.02,0,0.01,0.02,0,0,-0.04,0,0.03,-0.07,-0.03,0,0.01,0.02,-0.02,0,0.02,-0.04,0.0300000000000002,-0.07,-0.0600000000000001,-0.0499999999999998
"20130917",-0.01,-0.01,0,0,-0.0600000000000001,-0.01,-0.04,-0.02,0,-0.01,0,0,0.01,-0.0600000000000001,-0.05,-0.0600000000000001,-0.06,-0.08,0,-0.01,0,-0.02,-0.01,-0.04,-0.02,-0.0300000000000002,-0.02,-0.0299999999999998,-0.0100000000000002
"20130918",0,0.02,-0.01,0,-0.13,0,-0.01,-0.01,0,0,0,0,-0.01,-0.21,-0.14,-0.1,-0.24,-0.22,0,0,0,-0.17,-0.01,-0.11,-0.05,-0.0899999999999999,-0.11,-0.19,-0.21
"20130920",0,-0.02,0.02,0,0,0.01,0.03,0,0,0,0.01,0,0,0.03,0.01,0,0.06,0.03,0,0,0.01,0.0600000000000001,0,0.04,0,0.02,0.0199999999999999,0.0700000000000001,0.0800000000000001
"20130923",0.05,-0.01,-0.01,0.01,-0.0600000000000001,0,0,0.01,0,0.01,0,0,-0.01,-0.06,-0.0699999999999998,-0.0600000000000001,-0.01,-0.01,0,0.01,0,-0.0299999999999998,-0.01,-0.04,0.00999999999999995,-0.04,-0.0099999999999999,-0.02,-0.0299999999999998
"20130925",-0.06,0,0,-0.01,-0.03,0,0,0,0,0,0,0.01,0,-0.01,-0.01,-0.0199999999999998,-0.02,-0.04,0.01,0,0,-0.0900000000000003,0,-0.0899999999999999,0.01,-0.0800000000000001,-0.02,-0.0700000000000001,-0.0900000000000003
"20130926",0.02,0,-0.01,0,0.02,-0.01,0.01,0.01,0,-0.02,-0.02,0.02,-0.01,0.02,0.01,0.01,0.04,0.07,0.02,-0.02,-0.02,0.0300000000000002,-0.01,0.04,-0.02,0.04,0.01,0.02,0.04
"20130930",-0.01,0,0,-0.02,0,-0.01,-0.02,0.01,0,0.02,0.01,-0.01,0,-0.02,-0.01,0.00999999999999979,-0.00999999999999995,-0.04,-0.01,0.02,0.01,-0.02,0.01,0,-0.01,0,-0.04,-0.04,-0.0299999999999998
"20131007",0.1,0.09,0.07,0.02,-0.02,0.03,0.03,0,0,0.01,0.02,0.12,0.02,0,0,-0.00999999999999979,-0.03,-0.02,0.1,0.01,0.02,0.00999999999999979,0.02,0,0.04,0.0100000000000002,0.03,0.02,0.00999999999999979
"20131008",-0.06,-0.06,-0.06,0,0.02,0.01,0.01,0.01,0,0.02,0.03,0.12,0.03,0.03,0.01,0.0199999999999998,0.05,0.04,0.14,0.02,0.03,0.0100000000000002,0.03,0,0.03,0,0.0399999999999999,0.02,0.02
"20131009",-0.01,0,0.02,0.01,0.01,0.02,0.03,0.03,0,0,-0.01,0,0,-0.01,0,0.01,-0.02,-0.02,-0.01,0,-0.01,0.02,0,0.02,-0.03,0.0299999999999998,-0.0199999999999999,0,0.0100000000000002
"20131010",0.13,0.12,0.09,0,0.04,0.06,0.05,0,0,0,-0.01,-0.01,-0.01,0.03,0.04,0.03,-0.02,0.02,-0.01,0,-0.01,0.0299999999999998,-0.00999999999999998,0.0299999999999998,-0.02,0.02,0,0.01,0.0299999999999998
"20131011",-0.14,-0.02,-0.1,0.01,-0.01,-0.00999999999999998,-0.02,0.02,0,0.03,0,0,0,0,0,-0.01,0,0,0,0.03,0,-0.00999999999999979,0,-0.00999999999999979,0,-0.00999999999999979,-0.02,-0.02,-0.02
"20131015",0.06,0.02,-0.06,0,0.05,0,-0.02,-0.02,0,0.06,0.09,0.09,0.02,0.04,0.0499999999999998,0.05,0.03,0.03,0.07,0.06,0.09,0.0499999999999998,0.02,0.0499999999999998,0.02,0.0399999999999996,0.02,0.03,0.04
"20131016",0.08,-0.05,0.2,0.01,-0.04,0.00999999999999998,0.04,0.05,0,-0.04,-0.05,-0.21,0,-0.04,-0.0399999999999998,-0.04,-0.04,-0.03,-0.18,-0.04,-0.05,-0.0600000000000001,-0.01,-0.0699999999999998,-0.03,-0.0599999999999996,-0.04,-0.04,-0.0499999999999998
"20131017",-0.13,-0.07,-0.18,-0.01,-0.04,-0.06,-0.04,-0.01,0,-0.05,-0.03,-0.13,-0.02,-0.05,-0.05,-0.03,-0.04,-0.06,-0.13,-0.05,-0.03,-0.0800000000000001,-0.02,-0.0700000000000003,-0.01,-0.0600000000000001,-0.03,-0.0599999999999998,-0.0800000000000001
"20131022",-0.02,-0.02,0.03,-0.02,-0.0600000000000001,-0.03,-0.07,-0.1,0,-0.01,-0.01,0.03,-0.03,-0.08,-0.0700000000000001,-0.0599999999999998,-0.04,-0.06,0.03,-0.01,-0.01,-0.0699999999999998,-0.03,-0.0499999999999998,-0.02,-0.0500000000000003,-0.02,-0.05,-0.0600000000000001
"20131023",0,0,-0.01,0,-0.0199999999999999,-0.02,0,0,0,0,0,-0.02,0.01,-0.01,0,-0.01,0,-0.01,-0.02,0,0,-0.0300000000000002,0.01,-0.02,0,-0.02,0.01,0,-0.02
"20131024",0.02,0.03,0.04,0,0.0099999999999999,0.01,-0.01,0,0,-0.01,0,0,0,0,0,0,0.01,0.01,0,-0.01,0,0.02,0.01,0.00999999999999979,0.02,0.02,-0.01,0.02,0.02
"20131025",-0.01,-0.03,-0.04,0,-0.0299999999999999,0,0.04,-0.01,0,0.01,0.01,0,-0.01,-0.02,-0.03,-0.03,-0.02,-0.02,0,0.01,0.01,0,-0.01,0,-0.01,-0.00999999999999979,0,-0.02,-0.02
"20131031",-0.02,0,0.01,-0.01,0.0499999999999999,0.01,-0.03,0.02,0,0,0,0.01,-0.01,0.06,0.0600000000000001,0.04,0.04,0.06,0.01,0,0,0.04,-0.01,0.0300000000000002,-0.01,0.0299999999999998,-0.02,0.01,0.05
"20131101",-0.01,0,0,0.01,0.0800000000000001,-0.01,-0.01,-0.03,0,0,0,0,0,0.1,0.0800000000000001,0.0699999999999998,0.1,0.11,0,0,0,0.0800000000000001,0,0.0699999999999998,0.02,0.0600000000000001,0.04,0.0600000000000001,0.0799999999999998
"20131113",0.03,0.01,0.01,0,0.11,0.01,0.02,0.03,0,0.04,0.02,0.03,0.04,0.08,0.12,0.13,-0.05,0,0.03,0.04,0.02,0.1,0.03,0.14,-0.01,0.14,0,0.0399999999999998,0.0700000000000003
"20131115",0.02,0,0,0.01,-0.0399999999999998,0,-0.01,0.01,0,0,0,0,0,-0.0499999999999999,-0.04,-0.03,-0.06,-0.06,0,0,0,-0.04,0,-0.04,-0.01,-0.0300000000000002,-0.03,-0.0499999999999998,-0.04
"20131118",-0.02,0.01,0.02,0,-0.04,-0.01,0.02,0,0,0.01,0,-0.02,0,-0.05,-0.04,-0.04,-0.03,-0.03,-0.01,0.01,0,-0.04,0,-0.04,0,-0.04,-0.0199999999999999,-0.03,-0.04
"20131119",-0.01,-0.03,-0.05,0,0.05,0,0,0,0,-0.01,0,0.01,0.01,0.05,0.05,0.04,0.07,0.05,0,-0.01,0,0.04,0.01,0.04,-0.02,0.04,0.0199999999999999,0.04,0.04
"20131120",0,0,0.04,0,0.11,0.01,0,-0.01,0,0,0.01,0.01,-0.02,0.11,0.11,0.12,0.04,0.08,0.01,0,0.01,0.0899999999999999,-0.02,0.11,-0.00999999999999995,0.1,-0.01,0.0199999999999998,0.0699999999999998
"20131126",-0.01,0.02,0.01,0,-0.12,0,0.01,0,0,-0.01,0,0.01,0,-0.1,-0.13,-0.14,-0.01,-0.05,0.01,-0.01,0,-0.0899999999999999,0.01,-0.11,0.00999999999999995,-0.1,-0.0199999999999999,-0.0499999999999998,-0.0800000000000001
"20131127",0.04,0.02,-0.01,0,0.0299999999999998,0.02,0,0.01,0,0,0,-0.01,0,0.0399999999999999,0.04,0.03,0.02,0.03,-0.01,0,0,0.0300000000000002,0,0.02,-0.00999999999999995,0.0100000000000002,0,0.02,0.0300000000000002
"20131203",-0.01,-0.01,0.01,0,0.0600000000000001,-0.03,-0.02,0,0,-0.01,-0.01,-0.02,0,0.0600000000000001,0.05,0.05,0.06,0.07,-0.02,-0.01,-0.01,0.0499999999999998,0,0.04,0,0.0299999999999998,0.0299999999999999,0.0399999999999998,0.0499999999999998
"20131204",0,0.01,0,0,0.0800000000000001,-0.01,-0.02,0.01,0,0,0,0,0.01,0.09,0.0800000000000001,0.0699999999999998,0.1,0.12,0,0,0,0.0499999999999998,0.01,0.0699999999999998,0.02,0.0600000000000001,0.02,0.05,0.0600000000000001
"20131205",0,-0.01,0.00999999999999998,0,0.03,0.01,0.01,-0.03,0,0,0,-0.02,-0.01,0.03,0.01,0.02,0.02,0.01,-0.02,0,0,0.04,-0.01,0.02,0,0.02,0.01,0.04,0.04
"20131206",-0.01,-0.01,-0.03,0,-0.01,0.01,0.01,0.01,0,0,0,0.01,0,0.01,0,-0.02,0.03,0.02,0.01,0,0,0,0,-0.02,0,-0.02,0.03,0.02,0
"20131210",-0.01,0.03,0.02,0,-0.0600000000000001,0.01,0.01,0,0,0.01,0,0,0.02,-0.0800000000000001,-0.0800000000000001,-0.0599999999999998,-0.04,-0.06,0,0.01,0,-0.0699999999999998,0.01,-0.0699999999999998,0,-0.0699999999999998,-0.02,-0.05,-0.0600000000000001
